Feature1,Feature2,Label
0.2768816562803846,,1.0
1.0781248343354237,,0.0
-0.5405900657208293,,0.0
-0.1153636724388345,9.959987344325027,0.0
0.17853048281072562,,1.0
0.23882219626642026,8.8635388310644,1.0
-0.05906003309754715,9.990338954481178,0.0
-0.0353854129624952,,1.0
-0.3511731782078408,,1.0
-0.9473622274135804,9.618194674015125,0.0
0.1809677269961658,8.744670348697715,1.0
0.01142364590289588,,1.0
-0.017628046303984263,,1.0
-0.03860986806837985,,1.0
0.019729138665610185,,1.0
0.2355928457572516,,1.0
0.754719946804786,9.714700053872033,0.0
-0.6856208706703169,,0.0
0.9099737986640359,9.339431126203179,0.0
0.5657555867068043,,0.0
-0.19303208167184444,9.995783045415829,0.0
0.2413344818982047,,1.0
-0.15726928779654165,,1.0
0.18825943395963884,9.318597959872744,1.0
0.8884210561716417,9.181035734415996,0.0
0.284772928491182,9.991250270351022,0.0
0.08952462833592112,,1.0
0.062001449618830765,8.950827128686383,1.0
-0.23032983313610905,,1.0
0.28226167214268616,9.333886200205187,1.0
-1.0100248285903768,9.112843645323062,0.0
0.9924009222569162,9.536350343358583,0.0
-0.5285618631915714,9.955302422659507,0.0
-0.2712565063046363,,1.0
-0.18967787084473997,8.238271672489644,1.0
0.6602576834829887,,0.0
0.038494426462432424,9.167615622128201,1.0
-0.007364601964552506,9.2855833705077,1.0
-0.13177369648690543,,1.0
0.03022536175956353,10.036092314447476,0.0
-0.08943666211240746,9.569668986556705,1.0
0.22234978066690203,,1.0
-0.1062598636065541,,1.0
-0.10320696177660307,9.982620054642734,0.0
0.09473896597632463,7.949280554495179,1.0
0.6082325225874411,,0.0
-0.1501699181488274,,0.0
0.7162398610640465,,0.0
1.1240645303021595,,0.0
-1.015887739666669,8.069972294558763,0.0
-1.0580187349104,9.49479028282519,0.0
0.06125724178958625,,1.0
-0.7500447801215833,9.521874787649173,0.0
0.1846733435681352,9.132663497949386,1.0
-0.985055766709753,,0.0
0.7766801451152352,9.407369675395097,0.0
0.095593697202632,,0.0
0.17783874076683104,8.323830439002,1.0
0.0376877734372312,,1.0
0.5264033251720922,,0.0
-0.23257464227242694,,1.0
-0.7798188784494126,,0.0
0.6539718847104196,9.532488877626887,0.0
-0.3171723080235088,9.430537634171419,1.0
0.24103404775365755,,1.0
0.10832529325519516,8.963386442423285,1.0
-0.013643172851806662,,1.0
0.5820883725641381,10.049070766017717,0.0
0.6746522925996514,,0.0
-0.4344423858060649,9.863353604519448,0.0
0.08590324856343504,,0.0
-0.9172728844238917,9.355327208633119,0.0
-0.10530496518376341,8.72773537338417,1.0
0.07544066750563211,,1.0
0.6483190957240672,,0.0
-0.1259877165487867,,1.0
-0.03771676840222646,,1.0
-0.06450700007754304,,1.0
0.31874262502639383,9.162902724830069,1.0
1.0024737950663813,,0.0
-0.20246507914807366,,0.0
-0.17195602378694194,9.164895669456492,1.0
0.1262237541512912,,1.0
-0.13007509234209327,9.998500791834141,0.0
-0.8584230838082042,9.441163920155784,0.0
0.024652614200976752,,1.0
-0.650156288469786,,0.0
0.2440181560497956,,0.0
0.16131429098539907,,1.0
0.45767966670286764,9.943585703721773,0.0
0.16705353166300693,8.830034842140956,1.0
-0.10455321072327439,9.398299072799773,1.0
-0.7743301283441014,9.636999284817053,0.0
0.3228224309229672,8.470290449964551,1.0
-0.5272952582915819,9.890506596635767,0.0
0.0051662435487294656,,1.0
0.7965852582664572,9.664992899611834,0.0
0.10896023536902244,,1.0
-0.21390079106858018,,1.0
-0.034571995577548226,9.12024419900434,1.0
-0.02280901588880302,9.273538211094499,1.0
-0.079130209364976,8.95089973730737,1.0
-1.195716295563341,,0.0
0.8817741198063108,9.763671593572427,0.0
0.6058245121257958,9.858604013445753,0.0
0.9475162975258626,9.334173262573385,0.0
0.030592654065913605,,1.0
-0.15503089627818922,,1.0
-0.8374300675642352,9.837569518343678,0.0
-0.16362242640891447,8.479680218447541,1.0
-1.2305488079815579,8.507174805192548,0.0
-0.8559841899576605,9.801511435082805,0.0
0.016889923365339565,,1.0
0.9773082993293558,,0.0
-0.06202245590983502,,1.0
-0.7004259896885761,9.905563212580475,0.0
-0.40330057928739815,8.502031910372166,1.0
0.250823670475747,10.043918158133064,0.0
0.3389984248788796,,0.0
0.4784046648677504,,0.0
-0.19381429707565667,,1.0
-0.07726398619843929,,0.0
-0.41728325185436493,9.937495339143558,0.0
-0.06956993485179817,,1.0
0.12746067506599165,8.25642458091386,1.0
-0.17721870611118848,9.383895827393822,1.0
0.22486162562143716,,0.0
-0.050216033482706715,8.911136128560509,1.0
0.9709327337031514,,0.0
0.09102838816084834,9.929021304450288,0.0
-0.09467433979860068,9.94244743249127,0.0
0.4518227694714144,8.582999668982726,1.0
0.17932316743766646,8.511320806581764,1.0
0.8106077986502935,9.35353042620054,0.0
0.7814999907798346,,0.0
0.8183326801222179,9.808116129042086,0.0
-0.8516573309692377,8.131220450016647,0.0
-0.12320008105373659,,1.0
0.883031599030653,9.063356690171345,0.0
-0.4625288418320801,9.90228556646872,0.0
0.06148885328718533,,1.0
-0.08088580387322132,9.343995388962169,1.0
-0.8350811857124611,9.649697200927532,0.0
0.8945728746260739,9.432586321864093,0.0
0.6851030795383273,,0.0
0.2732483137332504,9.559966021870704,1.0
0.3229574023434271,,0.0
-0.17939351319233993,8.828174052178488,1.0
-0.2673955558489472,10.005934314895054,0.0
-0.841246755215231,9.652779706988845,0.0
0.049396765835933276,,1.0
-1.0618242638605897,9.543150768812092,0.0
-0.1767931781543418,9.996177999735265,0.0
0.3303140841842091,7.831154749969286,1.0
1.0230737760326316,,0.0
-0.12316934755204428,,1.0
-0.8427595198882794,,0.0
0.5616685778145001,,0.0
-0.07185824545228475,,1.0
0.050083364973838196,9.303696246168318,1.0
0.2355072669863107,9.433362491446704,1.0
-0.24744341615758375,,1.0
0.09753357812099128,,1.0
-1.05977503913615,,0.0
-0.11272282021865847,8.24399690753273,1.0
-0.05843712595278591,,1.0
-0.2552761253376173,,1.0
-0.013542182589154315,,1.0
0.42664524732691395,,0.0
-0.00631604796381198,,1.0
-0.4066484716918141,9.03356628950028,1.0
0.2337659179238669,,1.0
-0.06679974030295918,7.90649506860965,1.0
-0.8898845049105674,,0.0
-0.12507377074671405,,1.0
0.8262920021908108,,0.0
0.09263306167439439,,1.0
-1.0643708046279605,9.247184943118071,0.0
-0.48557497830440477,,0.0
0.5746054332690657,9.9423316677235,0.0
0.010329876593471676,9.159264730270975,1.0
-0.07588004740196677,,1.0
-0.5518745236709935,,0.0
-0.33228159036558513,,1.0
0.8605522368252233,9.852850106168225,0.0
0.8697636333376283,9.728378131267135,0.0
-0.3650052245494635,,0.0
0.2592833500157414,9.963033958876919,0.0
-0.30893657390469564,9.188281138473135,1.0
-0.21537535299999824,8.471936778367633,1.0
1.1242597914812384,8.923723258438828,0.0
0.2043139928347849,9.965830388003546,0.0
0.8147163822691104,9.56770501110349,0.0
-0.13514989933799681,8.538696806772764,1.0
-0.08467814731400253,9.481755728220914,1.0
-0.11580208513398466,,1.0
-0.9279238147544893,,0.0
0.3147721886987688,,1.0
0.011685138499693187,9.086542022365313,1.0
0.2585148720152676,,1.0
1.019945543840942,,0.0
-0.26750145088788213,,1.0
-0.9406530551401213,9.69211976015852,0.0
-1.2664520688836287,,0.0
-0.6721247948450695,9.838530418339259,0.0
-0.6614821378010036,9.65613784523562,0.0
-0.021721785601441848,,1.0
1.1178968515788552,,0.0
0.8818379763303237,,0.0
-0.27357347119272146,,1.0
0.02479163821195038,,0.0
-0.9968397193596026,9.817094752029732,0.0
0.1295728361935051,,1.0
1.100542983656784,9.201785367442087,0.0
-0.026242785221949866,10.110087389677524,0.0
-0.18109409103160007,,1.0
0.3374167855377447,10.101295657158943,0.0
0.841203618605561,9.42309745057382,0.0
0.022113689974868178,8.474766272215291,1.0
-0.8377700565944046,9.607188813250517,0.0
0.23318721944951878,,1.0
0.04043874413648238,8.869544295912414,1.0
-0.4082948518976818,,0.0
-0.032994531200372525,8.702835591792882,1.0
0.41165096072402624,8.88577725790278,1.0
0.8043384852597546,9.982638832034688,0.0
0.15067936858706502,8.576052662176492,1.0
-0.0443430121694626,,1.0
0.20767035818275614,,1.0
0.8429312113080882,9.72532293261084,0.0
-0.07975454364715287,8.784762892574435,1.0
-0.15467038673863875,9.141312725215228,1.0
0.14475227941850502,8.442320452907051,1.0
-0.3369026035557109,,1.0
0.0014472476979656146,9.365895616605346,1.0
-0.8424511248857207,9.518142920090257,0.0
0.31221866374069973,10.037062918442244,0.0
0.11517818409787776,9.443183810012755,1.0
0.14356874508765655,9.793217488584114,0.0
0.9547565401742871,8.56079302908911,0.0
0.008797195181348118,9.131724746906485,1.0
0.31064326884270593,,0.0
-0.7980016647031599,,0.0
0.6995216067026027,9.652418000741475,0.0
0.1056663829848966,,0.0
-0.13770753462591578,8.70829114426572,1.0
0.08397794629364187,,1.0
-0.5490002873372215,,0.0
-0.6094003241265225,9.661860987412277,0.0
0.1574537250349374,,1.0
-0.5438747001849057,,0.0
-0.4650748612751668,,1.0
-0.051149616843363124,9.131941430643307,1.0
0.8632350930744663,,0.0
-0.13944302557140192,8.825253251237017,1.0
-0.5871287514472403,9.86989568357128,0.0
0.02754064884863286,9.304459921999824,1.0
-0.5540291368367524,,0.0
-0.89887956376991,9.688961392131693,0.0
1.0453749626581388,9.240493571430482,0.0
-0.09096898811901424,,1.0
-0.37041731940320877,,0.0
-0.16715345357149158,8.45368929263168,1.0
0.018500131524503277,8.67072022062756,1.0
0.1016442459615664,9.207621641492509,1.0
0.08211138933256246,,1.0
-0.9212915455501501,,0.0
-0.8017427057000751,,0.0
-1.0016058389149378,,0.0
0.0014559359074037548,,1.0
-0.10004411681189565,9.936024486919388,0.0
-1.196516801999889,9.545997783763248,0.0
-0.9026556367497575,8.855849879671316,0.0
1.0597863596894332,9.461175803395593,0.0
0.056474660840560145,,1.0
-0.08260550571836717,,1.0
0.176240553836937,,1.0
-0.08043080470360299,,1.0
1.1785251309902456,8.946874167939688,0.0
0.8641840865922977,9.675664976273834,0.0
0.772026528014657,9.607286718847748,0.0
-0.8280075689831641,,0.0
-0.41194745864024274,,1.0
0.5294304551310702,,0.0
-0.36426624380996353,8.768798518912948,1.0
0.07760825414839363,,0.0
0.010932315302101127,,1.0
0.03169570956680326,9.98474474588125,0.0
-0.11655358394580943,,1.0
1.016758194664766,9.559483981872518,0.0
0.2878202583033752,9.050010104255342,1.0
0.8590810304492177,9.245976625303072,0.0
-0.12277377450603418,9.058352170606172,1.0
-0.04212604189164197,,1.0
-0.03217790763334105,9.20029584400659,1.0
0.16501309416559365,9.884850523011913,0.0
0.23468629156131793,,1.0
1.0637432508074587,,0.0
-0.12849462261720393,8.866469268845039,1.0
0.8894975655652917,,0.0
0.33308055398779823,,1.0
-0.5075879292007364,9.961844494955248,0.0
0.17256130882864074,,1.0
-0.007882714171672939,,1.0
1.0926653682178065,8.723900326048316,0.0
0.3864528373530708,,1.0
-0.20330629061906094,,0.0
-0.7823833098443954,,0.0
-0.8879752074205309,,0.0
0.13742088101281325,,0.0
-0.01853651844423107,,1.0
0.051515773121194534,,1.0
-0.32519186363707775,,1.0
-0.002049288193457788,9.281675754912886,1.0
-0.8370689246538547,,0.0
-0.9967835465946195,,0.0
-0.04552008747225314,9.032237864613684,1.0
-0.1306854818272697,,1.0
-0.793044463829915,8.758793439513482,0.0
-0.06931586318822969,,1.0
-0.41467390088488815,9.949463978789359,0.0
1.0657513778012855,9.135167325420257,0.0
0.4884199487448597,,0.0
-0.33247651472129597,,0.0
0.12758797874804237,,1.0
0.18386991466408972,,1.0
0.5645839603820054,,0.0
0.12647325361613526,,1.0
-0.6131043039663795,9.897011039045822,0.0
0.13527213326433885,8.991296849430055,1.0
0.2326278107696013,9.155806686254683,1.0
0.47785220811963613,,0.0
-0.6478907079001898,,0.0
0.13516952444272845,8.947123758234286,1.0
-0.30680667661835315,,1.0
-0.32332500614086823,,1.0
-0.8538482949976695,9.239990776334784,0.0
-0.23446846182101844,9.364617251436574,1.0
-0.27183236407784006,,1.0
0.2521144769372101,,1.0
0.004928918319309666,9.403461677080832,1.0
-0.3964856745395653,,0.0
0.6491105076191352,9.838524336324475,0.0
-0.9409258018319164,9.06609873605544,0.0
-0.13986460628738456,8.73591606985445,1.0
-0.10877410395621928,,0.0
0.368212293119188,8.589314884043677,1.0
0.846584440492017,,0.0
-0.2618841774163982,,1.0
0.09949157326836404,9.62162482453143,1.0
0.2816352683812448,,1.0
-0.12374862571957032,,1.0
0.31950055535643823,9.904354776064531,0.0
0.037059417528631886,,1.0
0.17912674216758298,9.20800163927107,1.0
-0.938834883372593,,0.0
-0.3428286977103123,9.877674499349727,0.0
0.22957960217539305,9.256692718439716,1.0
-0.7996161506988445,,0.0
0.93925814327659,,0.0
-1.0953835141021115,,0.0
0.06480486828445992,7.880667161969344,1.0
0.27504841739910646,,1.0
0.5892208017155706,9.72350547064731,0.0
-0.9260542101830576,9.806216385611016,0.0
0.5307333231328323,,0.0
0.5454978661015656,9.908656581737088,0.0
0.11977339419553193,10.072709289978098,0.0
-0.21070859889875376,,1.0
-0.054966450512409865,,1.0
0.1893140555506542,,1.0
-1.1648221229544768,9.470891683530061,0.0
1.0093745468586797,9.748756542414425,0.0
0.00889386377536594,9.27409279487619,1.0
-0.29644046641630206,,1.0
0.14671528031928605,,1.0
-0.1174051215597643,,0.0
0.8335547339284374,,0.0
0.3972878678781565,9.822114664876803,0.0
-0.2626047110155007,,1.0
-0.5260835555235528,9.949023991460143,0.0
-0.9477801147468862,,0.0
0.924653456342206,,0.0
0.01986791702083168,8.828332177813662,1.0
0.17757154147788087,,1.0
0.011798580304521133,8.640033888635436,1.0
1.0618602106213606,,0.0
-0.8968252304804099,,0.0
0.03278389329317405,,1.0
0.19026872203014006,,0.0
-0.2605018977540647,,0.0
-0.4512525760578605,9.895931145231701,0.0
-0.38971775610046405,8.892836314099112,1.0
-0.03983998420832628,7.776750597969586,1.0
-0.031654816859094666,,1.0
-0.808455351472535,9.675285314737451,0.0
-0.1653359768349401,,1.0
-1.1414807556504232,,0.0
-0.8710978555599533,9.79757876706589,0.0
0.16994389255945708,,1.0
0.19246153056696164,,0.0
0.9669969300087184,8.769953896100274,0.0
-0.7769475315069619,,0.0
0.9365894436558811,,0.0
0.8018556055670906,9.735299286991925,0.0
0.025883992051976223,,1.0
0.32566088599615806,,0.0
-0.11193493179614004,8.983134609209072,1.0
0.2602540532159242,,0.0
1.0724103624060004,9.55126839748196,0.0
0.09361490475224855,,1.0
0.20973173286360502,,1.0
0.8507952540162816,,0.0
-0.9517413201763654,,0.0
-0.16750812638805276,,1.0
0.009443804202271588,9.40166883691121,1.0
-0.9299227050817341,,0.0
0.674958407259203,,0.0
-0.1498809233498081,,1.0
-0.011558358725078557,,1.0
0.19097292094378365,,1.0
0.11693426509086222,,1.0
-0.23115548594535806,10.039695071034881,0.0
0.14220565560657183,10.078365592845747,0.0
0.22037341614440836,9.39453013942276,1.0
-0.7756969519204079,,0.0
0.2431560271484088,8.257898906497438,1.0
-0.16992136147645787,,0.0
-0.23265383236466164,9.097503068407931,1.0
-0.2366764752591324,,1.0
-0.2230161156229834,9.179839254954672,1.0
0.7561595050456191,,0.0
1.0421885213197268,9.16569835843991,0.0
0.23780100109361654,7.619868390692016,1.0
0.17678227106191752,,1.0
0.12225137742253353,,1.0
0.06496956905601804,,1.0
0.4585172117209834,10.034344938759293,0.0
0.1718305519749977,9.207754808924278,1.0
0.5290856233105419,,0.0
1.0281139851676289,9.07816503566625,0.0
0.1859104517732798,8.6023502088859,1.0
-0.1364824503376688,,1.0
0.19699089992303234,8.284755384361521,1.0
0.18511048572921596,9.229868022435122,1.0
-1.0547037943899324,9.720867245688261,0.0
-0.06841209992461747,10.010473719623134,0.0
-0.16414658713747088,,1.0
-0.4810675378998416,,0.0
-0.171165957218493,9.312980191593365,1.0
0.7087476447226556,9.832361349862431,0.0
-0.9040824436463221,9.837106491183855,0.0
-0.9465619046651002,9.24919212318437,0.0
-0.15801097624508548,10.014357297418595,0.0
-0.1935983165662999,9.094470061651075,1.0
0.11871732361367789,,1.0
-1.0195599362874852,,0.0
-1.1389685796204772,8.07829728798535,0.0
-0.11391630676237899,,1.0
-0.5495457921419937,9.963464328172797,0.0
0.32896433022632654,,1.0
0.7788400746426455,,0.0
-0.26396382443454514,,0.0
0.24432175344490922,8.403202656930333,1.0
-0.23061565907377873,8.942901837202607,1.0
-0.25484831246277795,9.99790163779522,0.0
1.1548537148303435,9.13089650751023,0.0
-0.9244397868069053,,0.0
0.36550187488321967,,0.0
0.26489162111697545,8.935355606051791,1.0
-0.24236231030526634,8.807107969819395,1.0
-0.08219691254508794,,1.0
0.10664829223976195,8.700414333719515,1.0
0.5817229358401359,9.881276949479288,0.0
-0.3078299589744115,9.426844582784687,1.0
-0.2599825933762864,,1.0
0.8164259314729344,,0.0
-0.9942729596726033,,0.0
0.09056690661683141,,1.0
-0.0023627898847849715,9.180774708591583,1.0
-0.7372849660618064,,0.0
0.8919663528645461,,0.0
0.20429518013152073,8.582527639776371,1.0
-0.9773683634915393,,0.0
1.1195297234478998,8.855356772225472,0.0
0.16643988495142203,,1.0
0.18420751778085964,,1.0
-0.7168822494210918,9.991312723697838,0.0
-0.21259414820493855,,1.0
-0.21856118668902902,8.854205905829323,1.0
1.0889711513901976,,0.0
0.20421268922906874,,1.0
-0.15016811779821385,8.861465620587294,1.0
1.1802945210105364,8.005791795306934,0.0
0.08595139950117947,,0.0
1.0585197744431898,9.529565131699403,0.0
0.04949263011187487,9.071421424467369,1.0
-0.08811066906955704,,1.0
-0.07582146090731699,,1.0
-0.04866332049810217,9.302010178528219,1.0
-0.27938944927584897,9.02493506704512,1.0
-0.9052349648451439,,0.0
0.565610855598325,,0.0
-0.03183977662719396,8.742603640519635,1.0
-0.29154668271168493,7.0574671494554835,1.0
-0.2157370217115083,10.01877188103801,0.0
-0.3083799687655191,,1.0
-0.16534939670339352,8.301083130888046,1.0
0.07383589071781782,,1.0
0.0006132791839767726,,1.0
0.7141908775617448,9.770175169686068,0.0
0.37812384336652044,10.03084394162758,0.0
-1.0299242824504031,9.676663162275693,0.0
-0.20382524937014207,9.046798432534038,1.0
-0.17119745012963206,8.817739478703764,1.0
-0.15771138699866857,9.169737392468909,1.0
0.9925471503346076,9.328935942418573,0.0
-1.0101959511433918,9.255211761805567,0.0
-0.2894240387648571,,1.0
0.8651879742113503,,0.0
0.03802040009720045,,1.0
-0.18486082498895046,,1.0
-0.007204063763538819,8.916382287130576,1.0
0.1433405376886432,,1.0
-0.26723628457607473,,1.0
-0.046343402901502295,9.99506603381259,0.0
0.809874759913829,9.780366683674535,0.0
-0.3948786309160182,,0.0
0.193992232524472,9.127890834009074,1.0
0.21670654411853635,9.494150134897412,1.0
0.1647096288574962,8.827773238756066,1.0
-0.23226492477666072,,1.0
-0.2285410315029651,9.270039878022434,1.0
0.02231258033953625,8.800292524997676,1.0
-0.03525145275007792,,0.0
-0.01201183484592723,8.218863939841732,1.0
0.8930694993441773,,0.0
-0.0946976331993977,,1.0
0.5016840503031469,9.9714812069935,0.0
-0.25474123053991476,8.570631891849951,1.0
0.004718165051498455,8.74110179393671,1.0
-0.6687100988188288,9.698558379345432,0.0
-0.5770969709508257,,0.0
-0.07237563549106832,,1.0
0.6902191937238534,,0.0
-0.09330289888799026,,1.0
0.01898127872211855,,1.0
-0.05850637769939108,10.006564770084607,0.0
0.7023574555372887,,0.0
0.6736990082631267,9.724502955256614,0.0
-0.033378374624807736,,1.0
-0.199326937710012,,1.0
-0.2212513650432595,8.927073767973175,1.0
-0.8985983275783102,8.639778888879409,0.0
-0.1340751213426338,8.906967241412367,1.0
-0.2291780653292513,,1.0
-0.9633900562735032,9.826503595736487,0.0
-0.2766750389696253,9.989931315393953,0.0
0.004706651330055416,,1.0
0.029544620813272318,9.353719350902125,1.0
0.3290594250611987,9.013897323630074,1.0
-0.6491704773295366,,0.0
-0.19713551237048718,,1.0
-0.05764442073092761,8.709772898847806,1.0
-0.5618695637937311,9.795110506276124,0.0
0.16504696615949627,,0.0
-0.25722470945396525,9.957854522103524,0.0
0.06924702002987601,8.620510907798355,1.0
0.7724934089621512,,0.0
-0.009125152867723252,9.053113976782198,1.0
-0.9716371859977184,,0.0
-0.009905895163378045,9.085211539687085,1.0
0.06882088757656123,,1.0
0.40251041214473426,,0.0
0.16904070629236584,8.924528340957904,1.0
-0.37707072768967775,,1.0
0.7702587327796385,9.677080436321166,0.0
0.07324979554937702,10.031064318334394,0.0
-0.7828578498500194,9.541417565277019,0.0
-0.2225291233460035,,1.0
0.1318636027914295,,1.0
0.02716310172533186,,1.0
-0.36490228578777306,9.223262532580602,1.0
0.1515009893834818,,1.0
0.023028782663810157,9.125298637990156,1.0
0.9362241626845995,9.160789065207736,0.0
0.7422897645136355,9.742877680083765,0.0
0.020305269891926603,8.837147265825939,1.0
-1.0396138538592639,8.786343583684559,0.0
-0.11530490652795293,8.168039786143924,1.0
-0.10534149012537737,8.292884392880305,1.0
-0.16298766223381583,,1.0
-0.07280034275487407,,1.0
0.27796371215922994,9.894991276636379,0.0
0.0628528179823268,,1.0
-0.3430661005854464,9.167865036928069,1.0
0.6239224700745427,,0.0
-0.21846141258780452,,1.0
-0.05834483296624306,,1.0
0.07287715423650827,9.190015967333682,1.0
-0.24987346824328147,,1.0
0.16103922998258025,,1.0
0.22225899917436726,8.066071840228531,1.0
0.17099746004593294,9.164139554475248,1.0
0.02447415094592206,,1.0
-0.16050281931475138,9.43724697876083,1.0
0.2443479188683994,8.405444990900449,1.0
0.46836970602849337,,0.0
-0.5367604573284597,,0.0
-0.4134166405326396,10.037211023924467,0.0
0.12721448055308598,8.969841898714332,1.0
0.1929682683821236,9.924101855938844,0.0
0.34985692566766513,,1.0
0.8442713666137136,,0.0
-0.22248389730191118,,1.0
-1.0448631175762284,,0.0
0.2711061425117188,,1.0
0.7092555420604623,9.904471804008686,0.0
-0.2564443195224687,8.315113511795616,1.0
-0.07901172103566159,,0.0
0.996817779392385,8.852164286984182,0.0
0.279030152591793,9.027508896664067,1.0
-0.20090612721076515,9.113009907678423,1.0
0.875759258949703,,0.0
0.9656943157348743,,0.0
0.19374741991210082,10.010998639563452,0.0
0.49602674343313435,,0.0
-0.010780523790937248,10.00169981046921,0.0
0.017377461559696532,9.255797522706931,1.0
-0.06960470187648284,,1.0
-0.335403562450225,9.999070420064136,0.0
-0.21514413986528397,8.863736169676917,1.0
0.48386721508323993,9.882270722146682,0.0
-0.3225426522229634,,0.0
0.4883435750288215,,0.0
0.010406384930762822,8.981642326129137,1.0
0.6716554961662415,9.665201987914182,0.0
-0.11407490224474276,,1.0
0.10376328453099971,,1.0
0.8163019295993708,,0.0
-0.2071208996008106,8.933437310175478,1.0
0.3729040712847395,,0.0
0.2094752928859965,8.045749481782812,1.0
0.10661946219718639,8.984585632146343,1.0
0.9200276296585356,8.578315739388218,0.0
-0.13177985956133895,9.059311253363113,1.0
0.1258000730021927,9.948984003442229,0.0
